time,x,y
1728370314.951152,2853.167724609375,1583.6116943359375
1728370315.1611507,3032.08251953125,1400.4730224609375
1728370315.5511477,2330.857421875,914.404296875
1728370315.581147,2224.97412109375,793.0204467773438
1728370315.6131554,2124.580322265625,670.5641479492188
1728370315.6421494,2040.6044921875,593.406494140625
1728370315.6741507,1986.5869140625,546.9396362304688
1728370315.7051551,1990.1087646484375,501.1115417480469
1728370315.7321508,1984.9072265625,447.7803649902344
1728370315.7621474,1983.1591796875,423.3285827636719
1728370315.7931483,1971.451416015625,424.45721435546875
1728370315.8261502,1956.827392578125,433.3512268066406
1728370315.853149,1917.698486328125,498.443115234375
1728370315.8871493,1707.3623046875,367.4100646972656
1728370315.9161472,1456.45263671875,188.4630126953125
1728370315.9463437,1253.824462890625,84.59158325195312
1728370315.975204,1131.575927734375,60.30775833129883
1728370316.0060513,1068.71240234375,55.221221923828125
1728370316.0370543,1022.6275634765625,51.56949234008789
1728370316.0683162,1065.415771484375,60.317813873291016
1728370316.098315,1258.48876953125,214.39266967773438
1728370316.1263146,2054.92529296875,985.674072265625
1728370319.6911595,1359.0205078125,445.84844970703125
1728370319.7222278,1647.010009765625,304.9447021484375
1728370319.7504587,1347.206787109375,433.89385986328125
1728370319.7808592,1465.9246826171875,373.18731689453125
1728370319.8101575,1305.355712890625,427.83306884765625
1728370319.8412154,1172.177978515625,266.4994201660156
1728370319.8744915,955.8045654296875,171.04420471191406
1728370319.905521,875.774658203125,134.4583740234375
1728370319.933894,851.531982421875,114.047119140625
1728370319.9638221,852.3253173828125,109.50591278076172
1728370319.9945319,867.9806518554688,125.45059967041016
1728370320.0266335,895.89111328125,133.86282348632812
1728370320.0576315,908.9276123046875,140.15719604492188
1728370320.0876331,919.01806640625,146.1498565673828
1728370320.117632,923.594482421875,150.0409393310547
1728370320.1446319,929.673583984375,153.30821228027344
1728370320.1756346,954.5507202148438,155.2266082763672
1728370320.2053528,985.2642822265625,158.8642578125
1728370320.2357645,1010.296142578125,163.3253631591797
1728370320.2684603,1030.2686767578125,161.24179077148438
1728370320.295483,1051.22607421875,165.02647399902344
1728370320.32625,1069.8468017578125,165.3812713623047
