time,x,y,
1728370314.8911488,1483,114
1728370314.89915,1483,114
1728370314.9061503,1480,114
1728370314.9141517,1475,114
1728370314.922151,1468,114
1728370314.9291523,1463,115
1728370314.937152,1456,117
1728370314.9441538,1446,118
1728370314.951152,1431,119
1728370314.9581492,1420,121
1728370314.9661517,1402,123
1728370314.974152,1390,125
1728370314.9811504,1369,128
1728370314.9891498,1344,129
1728370314.996151,1327,132
1728370315.0031533,1298,136
1728370315.0111475,1277,137
1728370315.01915,1235,141
1728370315.026154,1207,143
1728370315.0341532,1175,147
1728370315.0411513,1133,149
1728370315.0481517,1104,153
1728370315.0561526,1073,154
1728370315.0631483,1045,156
1728370315.0711484,1013,158
1728370315.07815,985,160
1728370315.0861478,950,162
1728370315.093151,920,162
1728370315.1011467,898,163
1728370315.1081526,861,163
1728370315.1161475,823,163
1728370315.1231534,796,163
1728370315.13115,758,163
1728370315.1381474,738,163
1728370315.1461468,700,163
1728370315.1541529,649,166
1728370315.1611507,608,168
1728370315.1681466,557,168
1728370315.1781538,513,168
1728370315.184151,458,168
1728370315.1921563,387,168
1728370315.1981468,330,168
1728370315.207149,286,168
1728370315.2131474,231,168
1728370315.2221494,170,170
1728370315.228146,119,170
1728370315.2361462,62,170
1728370315.2431467,7,170
1728370315.2511501,-37,169
1728370315.258148,-80,161
1728370315.266147,-125,152
1728370315.2731473,-155,144
1728370315.2811532,-195,135
1728370315.2881503,-230,128
1728370315.2961469,-275,118
1728370315.303147,-306,113
1728370315.3111498,-356,107
1728370315.3191512,-390,104
1728370315.326147,-437,100
1728370315.333149,-470,97
1728370315.3411498,-515,93
1728370315.348149,-543,92
1728370315.3561487,-584,88
1728370315.3641496,-620,85
1728370315.3711483,-649,82
1728370315.3791516,-677,78
1728370315.387153,-692,76
1728370315.3931477,-716,73
1728370315.4011526,-724,71
1728370315.4081519,-735,68
1728370315.4171474,-738,66
1728370315.4241464,-740,64
1728370315.4311502,-741,63
1728370315.4391477,-741,61
1728370315.4471493,-742,57
1728370315.4531496,-743,53
1728370315.4611518,-743,50
1728370315.4691517,-744,44
1728370315.476149,-744,38
1728370315.4841552,-744,35
1728370315.4911509,-744,31
1728370315.4991534,-744,24
1728370315.5061483,-745,16
1728370315.5141544,-745,14
1728370315.522149,-746,7
1728370315.529159,-747,0
1728370315.536151,-749,-8
1728370315.5431483,-751,-5
1728370315.5511477,-753,-8
1728370315.5591528,-756,-6
1728370315.5671668,-762,-10
1728370315.5741527,-766,-8
1728370315.581147,-770,-9
1728370315.5881476,-772,-6
1728370315.5961494,-775,-6
1728370315.604154,-776,-2
1728370315.6111465,-777,-3
1728370315.6181493,-779,-1
1728370315.6261487,-780,-1
1728370315.6331506,-782,-1
1728370315.6411476,-785,-1
1728370315.648149,-786,0
1728370315.6561575,-790,0
1728370315.663154,-794,0
1728370315.6721528,-795,0
1728370315.6781476,-797,0
1728370315.686149,-800,0
1728370315.6931543,-802,2
1728370315.7011466,-804,6
1728370315.7081506,-806,10
1728370315.716147,-809,17
1728370315.7231548,-814,25
1728370315.7311478,-818,33
1728370315.7381508,-822,41
1728370315.7461526,-826,49
1728370315.753151,-835,62
1728370315.7611477,-840,71
1728370315.7681472,-844,75
1728370315.7761467,-848,83
1728370315.7831655,-853,88
1728370315.791154,-858,92
1728370315.798147,-860,95
1728370315.8061485,-867,100
1728370315.8131468,-873,104
1728370315.8211458,-878,108
1728370315.828146,-883,111
1728370315.8371532,-886,113
1728370315.84315,-888,114
1728370315.8511508,-888,115
1728370315.8581479,-889,115
1728370316.1213148,-889,115
1728370321.185797,-887,115
1728370321.1867957,-865,115
1728370321.2205422,-865,115
1728370321.228542,-866,114
1728370321.2355416,-869,113
1728370321.242542,-871,112
1728370321.2505746,-873,111
1728370321.2575703,-878,111
1728370321.2655876,-885,110
1728370321.273589,-893,110
1728370321.2801745,-901,110
1728370321.28917,-910,110
1728370321.2951708,-918,110
1728370321.3031714,-928,110
1728370321.3111975,-937,110
1728370321.3191907,-948,111
1728370321.325188,-959,113
1728370321.334204,-970,115
1728370321.3407185,-980,117
1728370321.3473349,-991,119
1728370321.3553293,-1003,122
1728370321.36333,-1014,123
1728370321.370332,-1024,124
1728370321.37836,-1033,124
1728370321.3853579,-1041,125
1728370321.3931997,-1049,126
1728370321.400199,-1059,127
1728370321.4081993,-1067,128
1728370321.4151995,-1075,130
1728370321.423198,-1085,132
1728370321.4302015,-1093,134
1728370321.4382436,-1101,137
1728370321.4452543,-1108,140
1728370321.452562,-1116,143
1728370321.4605627,-1122,146
1728370321.4675639,-1123,148
1728370321.476565,-1124,148
1728370321.4834378,-1125,151
1728370321.4910753,-1125,152
1728370321.4980724,-1125,153
1728370321.5060742,-1125,154
1728370321.513072,-1125,157
1728370321.5200725,-1125,160
1728370321.5280745,-1123,164
1728370321.5350726,-1119,168
1728370321.5430746,-1114,171
1728370321.5500739,-1110,174
1728370321.5580723,-1105,176
1728370321.5660772,-1101,178
1728370321.5730731,-1095,180
1728370321.5800755,-1088,181
1728370321.588076,-1080,182
1728370321.5960763,-1072,183
1728370321.6030748,-1063,184
1728370321.6110742,-1055,184
1728370321.6180727,-1046,184
1728370321.6260748,-1037,185
1728370321.634075,-1027,186
1728370321.6400733,-1015,187
1728370321.6480727,-1003,188
1728370321.656079,-992,189
1728370321.664075,-982,190
1728370321.6700726,-972,191
1728370321.679076,-965,191
1728370321.6860754,-960,191
1728370321.693076,-960,191
1728370321.7000742,-960,191
1728370321.708074,-960,189
1728370321.7160733,-960,187
1728370321.7240746,-960,185
1728370321.7310734,-962,181
1728370321.7380915,-965,177
1728370321.7453601,-967,174
1728370321.7533567,-971,169
1728370321.7603567,-974,165
1728370321.7683532,-977,162
1728370321.7753527,-979,160
1728370321.7823546,-980,160
1728370321.7903585,-982,158
1728370321.7973685,-984,158
1728370321.805367,-986,157
1728370321.8133686,-987,157
1728370321.8203695,-989,157
1728370321.8281708,-991,157
1728370321.8353014,-992,156
1728370321.8433006,-993,155
1728370321.8503022,-994,155
1728370321.8583019,-995,155
1728370321.8663003,-996,155
1728370321.8723214,-997,155
1728370321.8813484,-998,155
1728370321.8883471,-998,155
1728370322.510496,-999,155
1728370322.5184941,-999,155
1728370322.5254931,-999,155
1728370322.532491,-997,155
1728370322.540494,-997,156
1728370322.5474932,-995,156
1728370322.5554903,-994,157
1728370322.562492,-992,158
1728370322.570491,-989,160
1728370322.578491,-986,162
1728370322.5854928,-982,165
1728370322.5934904,-979,169
1728370322.600492,-975,172
1728370322.6084905,-971,176
1728370322.6154897,-966,181
1728370322.623491,-964,183
1728370322.6304965,-963,184
1728370322.6384952,-958,189
1728370322.6454911,-952,195
1728370322.6524909,-943,204
1728370322.660494,-932,216
1728370322.668492,-921,230
1728370322.6754913,-906,248
1728370322.6824925,-892,265
1728370322.6904936,-877,282
1728370322.697772,-864,297
1728370322.7055542,-852,310
1728370322.713553,-845,318
1728370322.7205555,-839,325
1728370322.7275553,-836,327
1728370323.0135858,-836,328
1728370323.0205886,-836,329
1728370323.0275848,-836,331
1728370323.0355873,-836,332
1728370323.0425847,-835,333
1728370323.0506146,-834,333
1728370324.4526968,-834,333
1728370324.4606953,-832,333
1728370324.4676955,-827,333
1728370324.476696,-817,331
1728370324.4826965,-804,329
1728370324.490709,-785,328
1728370324.4982722,-762,325
1728370324.5052736,-734,323
1728370324.5132072,-703,320
1728370324.5212069,-670,317
1728370324.5292044,-634,315
1728370324.5352063,-601,313
1728370324.543207,-567,310
1728370324.5502026,-533,307
