time,x,y,
1728369754.5566678,-1113,99
1728369754.5637002,-1119,101
1728369754.571696,-1126,103
1728369754.578702,-1133,104
1728369754.5866995,-1141,105
1728369754.593706,-1149,106
1728369754.6006994,-1157,107
1728369754.6090324,-1166,108
1728369754.6180332,-1172,109
1728369754.6250358,-1178,109
1728369754.633038,-1179,109
1728369754.6920335,-1180,109
1728369754.6990285,-1180,109
1728369754.70703,-1182,109
1728369754.714034,-1184,109
1728369754.722037,-1186,109
1728369754.7290285,-1188,109
1728369754.737034,-1188,109
1728369754.744141,-1189,109
1728369754.7515817,-1190,109
1728369754.758579,-1190,109
1728369754.7746043,-1191,109
1728369754.7816014,-1193,109
1728369754.788605,-1194,109
1728369754.7966282,-1196,110
1728369754.804058,-1199,110
1728369754.8110693,-1204,112
1728369754.820072,-1206,113
1728369754.827069,-1207,113
1728369754.8340766,-1209,114
1728369754.8413098,-1210,114
1728369754.8494692,-1212,114
1728369754.8564682,-1213,114
1728369754.8644679,-1215,115
1728369754.871468,-1217,115
1728369754.88047,-1219,116
1728369754.8864665,-1223,117
1728369754.8944676,-1226,118
1728369754.901467,-1229,119
1728369754.9099886,-1234,120
1728369754.9169881,-1235,120
1728369754.9239888,-1235,120
1728369754.9315078,-1236,120
1728369754.9395125,-1237,120
1728369754.9465804,-1237,120
1728369754.9535794,-1238,121
1728369755.6968005,-1238,121
1728369757.3093493,-1238,122
1728369757.316348,-1237,122
1728369757.3243475,-1236,122
1728369757.33135,-1233,123
1728369757.3403816,-1227,125
1728369757.3463786,-1220,127
1728369757.3533773,-1212,129
1728369757.3610885,-1204,132
1728369757.3700871,-1195,135
1728369757.3760867,-1187,138
1728369757.3850856,-1178,142
1728369757.391088,-1170,146
1728369757.4000885,-1161,150
1728369757.406085,-1150,156
1728369757.4140823,-1138,163
1728369757.422087,-1119,174
1728369757.4290833,-1097,188
1728369757.4380856,-1073,203
1728369757.4440823,-1051,218
1728369757.4520857,-1029,234
1728369757.4590888,-1009,249
1728369757.4670866,-992,262
1728369757.4740822,-981,270
1728369757.4820874,-972,276
1728369757.489085,-966,281
1728369757.4970887,-961,286
1728369757.5040855,-960,288
1728369757.5120869,-959,288
1728369757.5191073,-958,290
1728369757.5267723,-956,292
1728369757.5347638,-955,293
1728369757.541766,-954,295
1728369757.5487647,-953,297
1728369757.5577664,-952,298
1728369757.5637617,-952,299
1728369757.6017632,-952,299
1728369757.6087627,-953,296
1728369757.6167662,-957,293
1728369757.6247652,-959,290
1728369757.6317637,-959,288
1728369757.6397622,-961,285
1728369757.646763,-963,281
1728369757.6537635,-964,276
1728369757.6617646,-964,272
1728369757.669766,-965,266
1728369757.6767628,-965,266
1728369757.6837618,-965,265
1728369757.7747643,-965,264
1728369757.7817624,-964,263
1728369757.7888045,-961,262
1728369757.796801,-956,261
1728369757.8038044,-952,259
1728369757.8118029,-947,257
1728369757.8188012,-945,257
1728369757.8268006,-944,256
1728369757.8712907,-944,256
1728369757.893757,-943,256
1728369757.901759,-943,256
1728369757.9087632,-943,258
1728369757.917761,-943,260
1728369757.9238977,-942,263
1728369757.9318979,-942,267
1728369757.9389024,-941,271
1728369757.9459019,-939,276
1728369757.9538996,-938,278
1728369757.9618993,-938,279
1728369757.9688985,-937,282
1728369757.976898,-937,285
1728369757.9839091,-936,288
1728369757.9919004,-936,291
1728369757.9988987,-936,294
1728369758.0068989,-936,297
1728369758.013901,-936,299
1728369758.0219,-936,300
1728369758.0288987,-936,302
1728369758.0379007,-936,304
1728369758.0438988,-936,305
1728369758.0518985,-936,307
1728369758.0588994,-936,308
1728369758.0669026,-936,308
1728369758.1118991,-937,309
1728369758.1189003,-937,309
1728369758.1269019,-937,310
1728369758.1338995,-938,311
1728369758.1418996,-938,312
1728369758.148918,-939,312
1728369758.1569197,-940,313
1728369758.1639175,-940,315
1728369758.1719398,-941,315
1728369758.1789372,-941,316
1728369758.1869385,-942,318
1728369758.1949365,-944,320
1728369758.2009559,-945,322
1728369758.2089527,-946,323
1728369758.2169492,-946,324
1728369758.2239525,-947,324
1728369758.284787,-947,325
1728369758.2917848,-948,325
1728369758.298785,-949,326
1728369758.3067887,-949,326
1728369758.321786,-949,327
1728369758.3588123,-949,327
1728369758.3748157,-949,328
1728369758.381816,-950,329
1728369763.6341295,-950,329
1728369763.63513,-956,330
1728369764.208687,-956,330
1728369764.2166872,-957,328
1728369764.2246897,-958,324
1728369764.2317069,-960,320
1728369764.239706,-963,314
1728369764.2467072,-967,308
1728369764.2547088,-972,299
1728369764.2617085,-978,291
1728369764.2697108,-986,281
1728369764.2767062,-995,271
1728369764.2847629,-1004,261
1728369764.2917604,-1013,252
1728369764.29976,-1021,243
1728369764.3067594,-1027,237
1728369764.3147624,-1032,231
1728369764.3214393,-1036,226
1728369764.3297172,-1037,224
1728369764.3370712,-1038,222
1728369764.3440688,-1040,220
1728369764.352068,-1041,219
1728369764.3594043,-1042,216
1728369764.366404,-1045,214
1728369764.374405,-1046,212
1728369764.3824015,-1049,210
1728369764.3893113,-1051,206
1728369764.3973103,-1053,205
1728369764.4043312,-1054,204
1728369764.412335,-1055,203
1728369764.4194722,-1056,203
1728369764.42747,-1056,202
1728369764.4344704,-1057,202
1728369764.4414701,-1058,201
1728369764.4486945,-1058,200
1728369764.4563742,-1060,198
1728369764.4643724,-1064,195
1728369764.472377,-1068,190
1728369764.4793787,-1070,185
1728369764.486379,-1073,183
1728369764.4945734,-1074,182
1728369764.5015697,-1076,179
1728369764.5095758,-1079,177
1728369764.517572,-1079,176
1728369764.524588,-1081,175
1728369764.531588,-1081,175
1728369764.5469139,-1083,174
1728369764.5619123,-1084,173
1728369764.593034,-1084,172
1728369764.6140883,-1086,171
1728369764.6220913,-1086,171
1728369764.6301038,-1087,170
1728369764.6371038,-1087,170
1728369764.6445947,-1089,168
1728369764.6515927,-1090,167
1728369764.6596243,-1091,167
1728369764.6666236,-1093,166
1728369764.6756237,-1093,165
1728369764.6816208,-1094,165
1728369764.6966214,-1094,164
1728369764.7046235,-1095,164
1728369764.7115605,-1095,162
1728369764.7195604,-1097,161
1728369764.7265658,-1098,159
1728369764.7355917,-1101,156
1728369764.7416039,-1103,153
1728369764.7496028,-1105,151
1728369764.756605,-1105,151
1728369764.7656033,-1106,149
1728369764.8702948,-1107,148
1728369764.9675784,-1107,148
1728369764.9745824,-1107,147
1728369764.9820738,-1108,145
1728369764.9891086,-1108,144
1728369764.997954,-1109,142
1728369765.0044837,-1109,139
1728369765.2441735,-1110,139
1728369765.4171135,-1110,139
1728369765.4256485,-1109,140
1728369765.4316454,-1107,142
1728369765.4401698,-1106,143
1728369765.4471707,-1104,145
1728369765.4547017,-1100,149
1728369765.4616976,-1097,153
1728369765.4697006,-1093,157
1728369765.4776967,-1091,160
1728369765.4857051,-1089,161
1728369765.4926987,-1086,165
1728369765.499697,-1081,170
1728369765.5066974,-1076,176
1728369765.5156996,-1071,182
1728369765.5227003,-1065,189
1728369765.5296981,-1060,196
1728369765.5376978,-1057,202
1728369765.546708,-1054,207
1728369765.552703,-1054,208
1728369765.5597007,-1054,210
1728369765.5666983,-1054,212
1728369765.5757,-1053,213
1728369765.5826972,-1052,214
1728369765.590704,-1051,214
1728369765.6046977,-1050,214
1728369765.611704,-1049,214
1728369765.6276982,-1049,214
1728369765.6497056,-1049,214
1728369765.656699,-1049,213
1728369765.664701,-1049,212
1728369765.6727004,-1049,212
1728369765.7327056,-1048,211
1728369765.7396955,-1047,211
1728369765.7546957,-1046,211
1728369765.7626977,-1046,211
1728369765.7697003,-1045,211
1728369765.8226962,-1045,211
1728369766.8717334,-1045,211
1728369766.8787327,-1045,211
1728369766.886733,-1043,213
1728369766.8947382,-1042,214
1728369766.901608,-1040,217
1728369766.9096112,-1039,221
1728369766.9176104,-1037,224
1728369766.9246109,-1034,230
1728369766.9316106,-1029,237
1728369766.9396114,-1022,248
1728369766.9466276,-1014,260
1728369766.9536712,-1004,275
1728369766.9616845,-993,291
1728369766.9696848,-980,310
1728369766.9776833,-968,329
1728369766.984686,-959,345
1728369766.9926834,-950,361
1728369766.999685,-942,376
1728369767.0067039,-935,392
1728369767.014704,-929,404
1728369767.0232756,-923,415
1728369767.0292737,-919,425
1728369767.0372956,-916,433
1728369767.0443144,-913,440
1728369767.0513158,-910,448
1728369767.060321,-908,453
1728369767.0673234,-906,458
1728369767.0743186,-905,460
1728369767.0813184,-905,461
1728369767.1200979,-905,461
1728369767.126805,-905,462
1728369767.134806,-905,464
1728369767.1418035,-905,467
1728369767.1493437,-905,470
1728369767.1573458,-906,474
1728369767.165344,-907,477
1728369767.171344,-907,480
1728369767.1803467,-907,482
1728369767.1873436,-907,483
1728369767.2172534,-908,483
1728369767.2322524,-909,483
1728369767.2390091,-910,483
1728369767.2470105,-910,483
1728369767.2540138,-911,483
1728369767.2620103,-912,483
1728369767.2690113,-912,483
1728369767.277018,-914,482
1728369767.2850363,-915,482
1728369767.2920375,-916,481
1728369767.2990336,-917,480
1728369767.3070364,-917,478
1728369767.3150353,-918,477
1728369767.3230357,-919,474
1728369767.3290336,-920,472
1728369767.3380382,-921,471
1728369767.3439202,-922,469
1728369767.3519237,-923,466
1728369767.3599246,-925,463
1728369767.3669205,-926,459
1728369767.3749232,-928,454
1728369767.381949,-931,450
1728369767.3889463,-933,445
1728369767.3968241,-933,444
1728369767.5015237,-934,443
1728369767.5095236,-934,443
1728369767.5165179,-935,442
1728369767.5245185,-935,441
1728369767.6594374,-935,439
1728369767.66744,-935,438
1728369767.674427,-935,435
1728369767.681987,-935,432
1728369767.688985,-935,429
1728369767.696985,-935,429
1728369773.3604228,-935,428
1728369773.3754492,-936,428
1728369773.3824465,-936,428
1728369773.3894491,-937,428
1728369773.3974693,-938,428
1728369773.4044683,-939,429
1728369773.4124672,-939,429
1728369773.4194677,-941,431
1728369773.4274664,-943,431
1728369773.4344656,-945,432
1728369773.449468,-946,432
1728369773.4504678,-948,434
1728369773.4574685,-951,434
1728369773.4647465,-953,435
1728369773.472754,-957,436
1728369773.4797668,-961,437
1728369773.4877872,-966,439
1728369773.494806,-970,440
1728369773.5018084,-975,442
1728369773.5098126,-981,444
1728369773.5178099,-986,446
1728369773.5249567,-992,449
1728369773.5329566,-998,452
1728369773.5395691,-1004,455
1728369773.5471172,-1011,458
1728369773.5551171,-1017,460
1728369773.563119,-1024,462
1728369773.5701175,-1031,464
1728369773.5791202,-1039,466
1728369773.5851161,-1050,468
1728369773.5921159,-1062,470
1728369773.6001172,-1074,472
1728369773.615147,-1088,473
1728369773.6171482,-1102,474
1728369773.6241498,-1118,474
1728369773.6301513,-1139,472
1728369773.63749,-1163,468
1728369773.644486,-1192,461
1728369773.6524856,-1225,451
1728369773.6594868,-1260,440
1728369773.6674907,-1299,425
1728369773.6749156,-1338,411
1728369773.6819334,-1374,394
1728369773.6899333,-1408,380
1728369773.6969347,-1430,371
1728369773.7049327,-1444,366
1728369773.712931,-1444,366
1728369773.719931,-1444,368
1728369773.7269342,-1444,371
1728369773.7357147,-1444,373
1728369773.7419345,-1443,374
1728369773.749951,-1439,378
1728369773.7569532,-1434,382
1728369773.7659507,-1427,387
1728369773.7719488,-1416,392
1728369773.78095,-1404,397
1728369773.7869458,-1388,402
1728369773.7949693,-1369,406
1728369773.8015795,-1348,410
1728369773.8095815,-1324,416
1728369773.8176012,-1302,422
1728369773.8256018,-1281,427
1728369773.8316002,-1258,435
1728369773.8396,-1241,442
1728369773.847488,-1229,447
1728369773.8545096,-1218,453
1728369773.862514,-1209,456
1728369773.8695095,-1202,459
1728369773.8775163,-1196,462
1728369773.8845084,-1191,464
1728369773.8927965,-1185,466
1728369773.8998008,-1179,467
1728369773.906475,-1174,468
1728369773.9144924,-1168,469
1728369773.9224918,-1163,469
1728369773.9294999,-1157,469
1728369773.9374945,-1152,469
1728369773.9445446,-1148,469
1728369773.952533,-1145,469
1728369773.9595306,-1145,469
1728369773.9675295,-1143,469
1728369773.974534,-1140,469
1728369773.983563,-1137,469
1728369773.9895573,-1133,470
1728369773.9975557,-1127,472
1728369774.0045578,-1120,474
1728369774.0125566,-1113,477
1728369774.0205579,-1107,480
1728369774.0275602,-1105,481
1728369774.034567,-1105,481
1728369774.0794601,-1103,481
1728369774.0874977,-1102,481
1728369774.094496,-1099,481
1728369774.1024942,-1099,481
1728369774.1094964,-1097,481
1728369774.1174953,-1096,481
1728369774.1254942,-1095,481
1728369774.1317472,-1095,481
1728369774.1410215,-1094,481
1728369774.147015,-1093,481
1728369774.155017,-1092,481
1728369774.162727,-1090,481
1728369774.1697335,-1088,482
1728369774.1774468,-1085,483
1728369774.1844525,-1081,484
1728369774.1924462,-1075,485
1728369774.199482,-1068,487
1728369774.2070231,-1060,489
1728369774.2150502,-1053,491
1728369774.2220533,-1047,492
1728369774.230056,-1043,493
1728369774.267293,-1038,493
1728369774.2742908,-1036,494
1728369774.2832894,-1035,494
1728369774.2900126,-1033,496
1728369774.2981288,-1031,496
1728369774.3041236,-1029,496
1728369774.3501043,-1028,496
1728369774.3571043,-1027,496
1728369774.365105,-1026,496
1728369774.3721426,-1024,497
1728369774.3801947,-1020,498
1728369774.3871913,-1015,500
1728369774.3951902,-1012,501
1728369777.7699378,-1008,503
1728369777.7779355,-1003,505
1728369777.785938,-998,507
1728369777.7919562,-994,509
1728369777.799648,-989,510
1728369777.8076472,-983,514
1728369777.8156483,-976,520
1728369777.8218749,-967,526
1728369777.8298743,-957,534
1728369777.8376136,-946,543
1728369777.8446238,-936,552
1728369777.8526244,-926,560
1728369777.8606246,-916,568
1728369777.8676243,-907,575
1728369777.8746414,-900,582
1728369777.882643,-894,587
1728369777.8896425,-887,592
1728369777.897663,-883,596
1728369777.9046745,-880,598
1728369777.9126732,-880,599
1728369777.919675,-880,599
1728369777.9276738,-879,600
1728369777.9421434,-879,600
1728369777.9491415,-879,601
1728369777.9572654,-879,602
1728369777.973262,-880,604
1728369777.9802668,-880,605
1728369777.9882674,-881,607
1728369777.9942617,-881,610
1728369778.0022638,-882,614
1728369778.0102627,-883,621
1728369778.018264,-884,629
1728369778.025263,-886,639
1728369778.032261,-888,648
1728369778.0402634,-891,657
1728369778.0482647,-895,664
1728369778.0552623,-899,670
1728369778.0622633,-903,675
1728369778.070269,-905,676
1728369778.0772662,-907,676
1728369778.085262,-907,676
1728369778.092263,-908,676
1728369778.1152618,-909,677
1728369778.1222632,-910,677
1728369778.1302657,-910,677
1728369778.1372662,-911,677
1728369778.1462626,-911,677
1728369778.1902633,-913,677
1728369778.205236,-913,679
1728369778.2123086,-915,680
1728369778.2203085,-916,681
1728369778.2273116,-917,683
1728369778.235319,-918,684
1728369778.242319,-919,685
1728369778.2493453,-919,686
1728369778.2807605,-920,686
1728369778.2875185,-920,687
1728369778.3025367,-921,687
1728369778.3095396,-922,688
1728369778.318557,-922,688
1728369778.3255565,-922,690
1728369778.332572,-922,692
1728369778.3395817,-922,693
1728369778.3475828,-922,694
1728369778.3553486,-922,695
1728369778.3623476,-922,695
1728369778.3693478,-922,696
1728369778.8505986,-923,696
1728369778.8571274,-923,695
1728369778.8651838,-924,694
1728369778.8731775,-925,691
1728369778.8807063,-926,688
1728369778.887239,-926,683
1728369778.8957603,-927,679
1728369778.9027655,-928,672
1728369778.9102867,-929,665
1728369778.917074,-929,665
1728369778.925603,-929,664
1728369779.127874,-928,664
1728369779.1348736,-927,663
1728369779.1428733,-924,663
1728369779.1498747,-921,662
1728369779.1578732,-918,660
1728369779.164872,-916,658
1728369779.172873,-916,657
1728369779.179874,-915,654
1728369779.187876,-915,651
1728369779.1948743,-915,648
1728369779.2028754,-915,645
1728369779.2098773,-915,644
1728369779.217876,-916,643
1728369779.2258756,-918,642
1728369779.2328753,-918,642
1728369779.2398725,-919,641
1728369779.246872,-920,641
1728369779.2628756,-920,641
1728369779.2698743,-921,641
1728369779.7724893,-922,641
1728369779.7804968,-924,641
1728369779.787502,-926,641
1728369779.7949562,-928,641
1728369779.8029559,-929,641
1728369779.8109522,-930,641
1728369779.817759,-931,641
1728369779.825757,-931,641
1728369779.832752,-933,641
1728369779.8397856,-934,641
1728369779.8478093,-935,641
1728369779.8545146,-938,642
1728369779.8625143,-939,643
1728369779.869514,-941,643
1728369779.877521,-943,644
1728369779.8855293,-945,646
1728369779.8925283,-946,646
1728369779.9002557,-948,648
1728369779.907257,-948,648
1728369779.9152555,-949,649
1728369779.9232564,-950,651
1728369779.9302554,-951,652
1728369779.9381285,-953,654
1728369779.945129,-953,655
1728369779.952148,-956,657
1728369779.9601471,-956,658
1728369779.9681513,-957,660
1728369779.9751484,-958,661
1728369779.9841533,-959,663
1728369779.990259,-960,665
1728369779.997264,-960,666
1728369780.0042553,-962,667
1728369780.013259,-962,668
1728369780.0202594,-964,671
1728369780.027258,-966,674
1728369780.034255,-967,676
1728369780.0422587,-968,677
1728369780.0502574,-968,678
1728369780.057258,-969,679
1728369780.0652585,-969,680
1728369780.0722573,-971,682
1728369780.0812607,-971,682
1728369780.0872588,-971,683
1728369780.0952587,-973,685
1728369780.1022608,-973,685
1728369780.110255,-975,687
1728369780.1172557,-975,687
1728369780.1252546,-976,688
1728369780.133259,-976,688
1728369780.1402576,-976,689
1728369780.1472578,-978,690
1728369780.155258,-978,691
1728369780.163258,-979,691
1728369780.1702583,-980,693
1728369780.177259,-982,695
1728369780.1842542,-985,697
1728369780.192255,-986,699
1728369780.200261,-988,700
1728369780.2072558,-991,702
1728369780.2152574,-991,702
1728369780.2222579,-992,704
1728369780.2452574,-992,704
1728369780.2692578,-993,705
1728369780.2752552,-993,705
1728369780.2822587,-994,706
1728369780.2902586,-995,707
1728369780.2972593,-996,708
1728369780.3052564,-998,708
1728369780.3122551,-1000,710
1728369780.3202572,-1001,710
1728369780.32726,-1001,710
1728369780.3502567,-1002,710
1728369781.9260762,-1002,710
1728369781.933078,-1002,710
1728369781.9413857,-1001,710
1728369781.947171,-999,709
1728369781.9551716,-996,708
1728369781.9631715,-994,708
1728369781.971172,-993,707
1728369781.9771695,-988,706
1728369781.9851718,-982,705
1728369781.992751,-972,704
1728369782.000763,-962,704
1728369782.007765,-947,704
1728369782.014776,-934,704
